Year	Month	Speaker	Title	MP3
1973	04	Marion G. Romney	Magnifying One’s Calling in the Priesthood	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-5040-president-marion-g-romney-64k-eng.mp3
1973	04	Marion G. Romney	Man—A Child of God	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-6010-president-marion-g-romney-64k-eng.mp3
1973	04	Vaughn J. Featherstone	Now Abideth Faith, Hope, and Charity	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-2070-bishop-vaughn-j-featherstone-64k-eng.mp3
1973	04	David B. Haight	Power of Evil	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-4020-elder-david-b-haight-64k-eng.mp3
1973	04	N. Eldon Tanner	Priesthood Responsibilities	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-5050-president-n-eldon-tanner-64k-eng.mp3
1973	04	James E. Faust	Reaching the One	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-5030-elder-james-e-faust-64k-eng.mp3
1973	04	Mark E. Petersen	Salvation Comes through the Church	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-7010-elder-mark-e-petersen-64k-eng.mp3
1973	04	Rex D. Pinegar	Share the Unsearchable Riches of Christ	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-4050-elder-rex-d-pinegar-64k-eng.mp3
1973	04	Harold B. Lee	Stand Ye in Holy Places	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-7060-president-harold-b-lee-64k-eng.mp3
1973	04	Harold B. Lee	Strengthen the Stakes of Zion	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-1010-president-harold-b-lee-64k-eng.mp3
1973	04	Hartman Rector, Jr.	Success—A Journey or a Destination?	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-4030-elder-hartman-rector-jr-64k-eng.mp3
1973	04	Victor L. Brown	The Aaronic Priesthood MIA	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-5010-bishop-victor-l-brown-64k-eng.mp3
1973	04	John H. Vandenberg	The Agency of Man	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-2060-elder-john-h-vandenberg-64k-eng.mp3
1973	04	O. Leslie Stone	The Constant Exercise of Our Faith	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-4040-elder-o-leslie-stone-64k-eng.mp3
1973	04	Franklin D. Richards	The Continuing Power of the Holy Ghost	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-7040-elder-franklin-d-richards-64k-eng.mp3
1973	04	Spencer W. Kimball	The Family Influence	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-6050-president-spencer-w-kimball-64k-eng.mp3
1973	04	Delbert L. Stapley	The Path to Eternal Glory	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-6020-elder-delbert-l-stapley-64k-eng.mp3
1973	04	Joseph Anderson	The Rock of Revelation	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-6040-elder-joseph-anderson-64k-eng.mp3
1973	04	Gordon B. Hinckley	The True Strength of the Church	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-3050-elder-gordon-b-hinckley-64k-eng.mp3
1973	04	Paul H. Dunn	The Worth of Souls Is Great!	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-2050-elder-paul-h-dunn-64k-eng.mp3
1973	04	Howard W. Hunter	This Is My Gospel	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-7050-elder-howard-w-hunter-64k-eng.mp3
1973	04	N. Eldon Tanner	Thou Mayest Choose for Thyself	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-3010-president-n-eldon-tanner-64k-eng.mp3
1973	04	Bruce R. McConkie	Upon Judea’s Plains	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-2040-elder-bruce-r-mcconkie-64k-eng.mp3
1973	04	Ezra Taft Benson	Watchman, Warn the Wicked	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-2080-elder-ezra-taft-benson-64k-eng.mp3
1973	04	A. Theodore Tuttle	What Is a Living Prophet?	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-1020-elder-a-theodore-tuttle-64k-eng.mp3
1973	04	Marion D. Hanks	What Manner of Men?As I Am	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-7020-elder-marion-d-hanks-64k-eng.mp3
1973	04	S. Dilworth Young	When I Read, I Am There	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-7030-elder-s-dilworth-young-64k-eng.mp3
1973	04	Thomas S. Monson	Yellow Canaries with Gray on Their Wings	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-3020-elder-thomas-s-monson-64k-eng.mp3
1973	04	Robert L. Backman	Youth’s Opportunity to Serve	http://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-5020-elder-robert-l-backman-64k-eng.mp3
1973	10	Sterling W. Sill	A Fortune to Share	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-4030-elder-sterling-w-sill-64k-eng.mp3
1973	10	H. Burke Peterson	Adversity and Prayer	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-1020-bishop-h-burke-peterson-64k-eng.mp3
1973	10	Rex D. Pinegar	Become Rich toward God	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-2020-elder-rex-d-pinegar-64k-eng.mp3
1973	10	Thomas S. Monson	Behold Thy Mother	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-2010-elder-thomas-s-monson-64k-eng.mp3
1973	10	Marion G. Romney	Church Welfare—Some Fundamentals	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-5030-president-marion-g-romney-64k-eng.mp3
1973	10	Harold B. Lee	Closing Remarks	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-7060-president-harold-b-lee-64k-eng.mp3
1973	10	Marion D. Hanks	Forgiveness:The Ultimate Form of Love	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-1030-elder-marion-d-hanks-64k-eng.mp3
1973	10	Bernard P. Brockbank	God’s Way to Eternal Life	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-7030-elder-bernard-p-brockbank-64k-eng.mp3
1973	10	James E. Faust	Happiness Is Having a Father Who Cares	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-1040-elder-james-e-faust-64k-eng.mp3
1973	10	Marvin J. Ashton	He Took Him by the Hand	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-6020-elder-marvin-j-ashton-64k-eng.mp3
1973	10	L. Tom Perry	I Will Go and Do the Things Which the Lord Hath Commanded	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-3040-elder-l-tom-perry-64k-eng.mp3
1973	10	Boyd K. Packer	Inspiring Music—Worthy Thoughts	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-1050-elder-boyd-k-packer-64k-eng.mp3
1973	10	Marion G. Romney	Jesus Christ, Our Redeemer	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-3010-president-marion-g-romney-64k-eng.mp3
1973	10	O. Leslie Stone	Love and Forgive One Another	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-2050-elder-o-leslie-stone-64k-eng.mp3
1973	10	N. Eldon Tanner	No Greater Honor:The Woman’s Role	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-6010-president-n-eldon-tanner-64k-eng.mp3
1973	10	N. Eldon Tanner	Obedience	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-5040-president-n-eldon-tanner-64k-eng.mp3
1973	10	Howard W. Hunter	Of the World or of the Kingdom?	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-3050-elder-howard-w-hunter-64k-eng.mp3
1973	10	Eldred G. Smith	Opposition in Order to Strengthen Us	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-4040-elder-eldred-g-smith-64k-eng.mp3
1973	10	Robert L. Simpson	Our Fundamental Obligation:The Priesthood	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-5020-elder-robert-l-simpson-64k-eng.mp3
1973	10	Victor L. Brown	Our Youth:Modern Sons of Helaman	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-6040-bishop-victor-l-brown-64k-eng.mp3
1973	10	Ezra Taft Benson	Prepare Ye	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-4070-elder-ezra-taft-benson-64k-eng.mp3
1973	10	Harold B. Lee	President Harold B. Lee’s General Priesthood Address	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-5050-president-harold-b-lee-64k-eng.mp3
1973	10	LeGrand Richards	Revealed Truths of the Gospel	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-4020-elder-legrand-richards-64k-eng.mp3
1973	10	Vaughn J. Featherstone	The Gospel of Jesus Christ Is the Golden Door	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-5010-bishop-vaughn-j-featherstone-64k-eng.mp3
1973	10	Theodore M. Burton	The Need for Total Commitment	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-7020-elder-theodore-m-burton-64k-eng.mp3
1973	10	Delbert L. Stapley	The Path to Eternal Life	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-2070-elder-delbert-l-stapley-64k-eng.mp3
1973	10	Spencer W. Kimball	The Rewards, the Blessings, the Promises	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-7010-president-spencer-w-kimball-64k-eng.mp3
1973	10	A. Theodore Tuttle	The Role of Fathers	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-4060-elder-a-theodore-tuttle-64k-eng.mp3
1973	10	S. Dilworth Young	The Witnesses of Christ	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-3030-elder-s-dilworth-young-64k-eng.mp3
1973	10	ElRay L. Christiansen	There Is Need for Repentance	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-2030-elder-eiray-l-christiansen-64k-eng.mp3
1973	10	Bruce R. McConkie	Think on These Things	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-3020-elder-bruce-r-mcconkie-64k-eng.mp3
1973	10	Henry D. Taylor	Thou Shalt Love Thy Wife with All Thy Heart	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-2040-elder-henry-d-taylor-64k-eng.mp3
1973	10	James A. Cullimore	To Be in the World but Not of the World	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-7040-elder-james-a-cullimore-64k-eng.mp3
1973	10	Harold B. Lee	Understanding Who We Are Brings Self-Respect	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-1010-president-harold-b-lee-64k-eng.mp3
1973	10	Gordon B. Hinckley	We Thank Thee, O God, for a Prophet	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-7050-elder-gordon-b-hinckley-64k-eng.mp3
1973	10	Mark E. Petersen	What Will a Man Give?	http://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-6050-elder-mark-e-petersen-64k-eng.mp3
